iso3c,country,date,confirmed,deaths,recovered,ecdc_cases,ecdc_deaths,total_tests,tests_units,positive_rate,hosp_patients,icu_patients,total_vaccinations,soc_dist,mov_rest,pub_health,gov_soc_econ,lockdown,apple_mtr_driving,apple_mtr_walking,apple_mtr_transit,gcmr_place_id,gcmr_retail_recreation,gcmr_grocery_pharmacy,gcmr_parks,gcmr_transit_stations,gcmr_workplaces,gcmr_residential,gtrends_score,gtrends_country_score,region,income,population,land_area_skm,pop_density,pop_largest_city,life_expectancy,gdp_capita,timestamp
AUS,Australia,2020-07-15,10810,113,8035,10251,108,3222141,tests performed,0.0048,114,30,NA,-9,29,59,41,4,100.16,75.59,47.92,ChIJ38WHZwf9KysRUhNblaFnglM,-12,-1,-14,-44,-23,11,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-07-16,11233,116,8114,10495,111,3287716,tests performed,0.0049,126,32,NA,-9,29,59,42,4,106.12,80.26,48.78,ChIJ38WHZwf9KysRUhNblaFnglM,-13,-2,-9,-43,-23,11,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-07-17,11441,118,8162,10810,113,3350444,tests performed,0.005,115,26,NA,-9,28,60,43,4,103.27,87.47,47.71,ChIJ38WHZwf9KysRUhNblaFnglM,-12,3,-15,-41,-22,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-07-18,11802,122,8274,11235,116,3413831,tests performed,0.0051,135,29,NA,-9,28,60,43,4,84.93,74.23,41.46,ChIJ38WHZwf9KysRUhNblaFnglM,-13,1,-4,-35,-11,7,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-07-19,12069,123,8395,11441,118,3476463,tests performed,0.0052,156,33,NA,-9,28,60,43,4,88.73,67.42,46.1,ChIJ38WHZwf9KysRUhNblaFnglM,-14,-2,2,-39,-15,6,18,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-07-20,12428,126,8398,11802,122,3534425,tests performed,0.0052,182,38,NA,-8,28,60,43,4,89.78,67.26,45.15,ChIJ38WHZwf9KysRUhNblaFnglM,-14,-2,-14,-45,-19,9,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-07-21,12894,128,8545,12069,123,3590735,tests performed,0.0056,214,42,NA,-8,28,60,44,4,92.33,68.28,44.98,ChIJ38WHZwf9KysRUhNblaFnglM,-17,-4,-21,-43,-19,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-07-22,13302,133,8770,12428,126,3650529,tests performed,0.0058,211,41,NA,-8,28,60,44,4,93.33,68.6,44.74,ChIJ38WHZwf9KysRUhNblaFnglM,-16,-4,-18,-43,-17,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-07-23,13595,139,8775,12896,128,3719837,tests performed,0.0055,217,44,NA,-8,28,60,44,4,98.55,73.48,45.58,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-5,-14,-43,-17,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-07-24,13950,145,8938,13306,133,3795421,tests performed,0.0056,239,46,NA,-8,28,62,45,4,98.5,83.26,45.48,ChIJ38WHZwf9KysRUhNblaFnglM,-15,1,-17,-41,-16,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-07-25,14403,155,9019,13595,139,3859505,tests performed,0.0058,241,46,NA,-8,28,62,45,4,75.84,64.02,35.59,ChIJ38WHZwf9KysRUhNblaFnglM,-15,-2,-15,-39,-11,8,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-07-26,14935,161,9174,13950,145,3935124,tests performed,0.0062,259,49,NA,-8,28,62,45,4,83.95,59.65,41.74,ChIJ38WHZwf9KysRUhNblaFnglM,-20,-7,-30,-49,-17,8,19,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-07-27,15303,167,9311,14403,155,3987090,tests performed,0.0064,275,47,NA,-8,28,62,45,4,87.17,63.14,43.77,ChIJ38WHZwf9KysRUhNblaFnglM,-19,-6,-34,-47,-17,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-07-28,15582,176,9617,14935,161,NA,tests performed,0.0059,323,46,NA,-8,28,62,45,4,91.46,68.44,45.69,ChIJ38WHZwf9KysRUhNblaFnglM,-19,-5,-26,-44,-18,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-07-29,16298,189,9619,15304,167,4098249,tests performed,0.0067,330,40,NA,-8,28,62,45,4,92.73,69.24,44.63,ChIJ38WHZwf9KysRUhNblaFnglM,-17,-5,-12,-42,-18,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-07-30,16903,196,9759,15582,176,4164454,tests performed,0.0074,366,44,NA,-8,28,62,45,4,98.44,73.42,45.69,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-3,-7,-43,-18,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-07-31,17280,201,9983,16303,189,NA,tests performed,0.0076,401,50,NA,-8,28,65,45,4,101.88,87.08,47.93,ChIJ38WHZwf9KysRUhNblaFnglM,-15,2,-12,-41,-17,9,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-01,17895,208,7213,16905,196,4307224,tests performed,0.0078,408,46,NA,-8,28,65,45,4,88.2,78.48,40.99,ChIJ38WHZwf9KysRUhNblaFnglM,-15,-1,7,-37,-11,7,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-02,18318,221,7631,17282,200,4346382,tests performed,0.0082,439,43,NA,1,33,70,47,5,87.57,65.98,42.46,ChIJ38WHZwf9KysRUhNblaFnglM,-15,1,9,-41,-15,6,18,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-03,18730,232,7631,17923,208,4386911,tests performed,0.0086,483,44,NA,1,33,70,48,5,86.67,63.99,41.82,ChIJ38WHZwf9KysRUhNblaFnglM,-19,-5,-20,-46,-18,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-04,19445,247,7805,18318,221,4481617,tests performed,0.0088,566,51,NA,1,33,70,49,5,88.74,65.36,42.09,ChIJ38WHZwf9KysRUhNblaFnglM,-21,-6,-22,-46,-20,11,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-05,19890,255,7947,18729,232,4552081,tests performed,0.0079,600,52,NA,3,34,71,50,6,87.77,64.69,40.55,ChIJ38WHZwf9KysRUhNblaFnglM,-19,-7,-16,-45,-20,11,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-06,20272,266,8125,19444,247,4632089,tests performed,0.0072,632,51,NA,4,37,73,50,6,92.37,63.67,39.51,ChIJ38WHZwf9KysRUhNblaFnglM,-23,-8,-10,-46,-22,12,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-07,20698,278,8566,19862,255,4724026,tests performed,0.007,659,53,NA,4,39,76,51,6,90.2,73.85,39.9,ChIJ38WHZwf9KysRUhNblaFnglM,-24,-6,-38,-47,-21,12,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-08,21084,295,8880,20272,266,4764223,tests performed,0.007,658,51,NA,4,42,80,51,6,73.91,63.36,33.03,ChIJ38WHZwf9KysRUhNblaFnglM,-22,-6,-21,-44,-16,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-09,21397,313,8882,20698,278,4857414,tests performed,0.006,664,56,NA,4,45,82,51,6,78.69,58.04,36.85,ChIJ38WHZwf9KysRUhNblaFnglM,-26,-11,-22,-51,-20,9,12,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-10,21713,331,9150,21084,295,4918546,tests performed,0.0056,673,51,NA,4,45,82,51,6,82.83,60.95,39.41,ChIJ38WHZwf9KysRUhNblaFnglM,-23,-9,-27,-49,-22,11,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-11,22127,352,9401,21397,313,4980172,tests performed,0.0054,686,51,NA,4,47,82,51,6,85.36,62.92,39.96,ChIJ38WHZwf9KysRUhNblaFnglM,-24,-9,-24,-47,-22,11,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-12,22358,361,9785,21713,331,5041344,tests performed,0.005,686,44,NA,4,47,82,51,6,89.13,66.86,41.42,ChIJ38WHZwf9KysRUhNblaFnglM,-22,-9,-19,-47,-22,12,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-13,22742,375,10007,22127,352,5109785,tests performed,0.0052,679,47,NA,4,47,82,52,6,95.89,69.81,41.61,ChIJ38WHZwf9KysRUhNblaFnglM,-22,-8,-5,-45,-22,11,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-14,23035,379,10638,22358,361,5180414,tests performed,0.0051,681,48,NA,4,47,82,52,6,93.84,81.96,42.73,ChIJ38WHZwf9KysRUhNblaFnglM,-21,-4,-15,-47,-27,12,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-15,23287,396,10641,22743,375,5243784,tests performed,0.0046,680,47,NA,4,48,82,52,6,79.57,68.22,36.14,ChIJ38WHZwf9KysRUhNblaFnglM,-20,-5,-9,-42,-16,9,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-16,23558,421,11091,23035,379,5297558,tests performed,0.0049,674,51,NA,4,48,82,53,6,81.3,61.4,39.14,ChIJ38WHZwf9KysRUhNblaFnglM,-23,-9,-5,-46,-19,7,11,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-17,23773,438,11544,23288,396,5336097,tests performed,0.0049,682,52,NA,4,48,84,53,6,83.35,62.38,40.17,ChIJ38WHZwf9KysRUhNblaFnglM,-22,-9,-18,-48,-20,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-18,23989,450,11935,23599,421,5380613,tests performed,0.0046,694,52,NA,4,48,84,53,6,85.4,61.91,40.45,ChIJ38WHZwf9KysRUhNblaFnglM,-24,-10,-22,-47,-20,11,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-19,24236,463,12254,23773,438,5440495,tests performed,0.0047,644,51,NA,4,48,85,53,6,87.96,64.01,40.91,ChIJ38WHZwf9KysRUhNblaFnglM,-23,-10,-22,-47,-21,12,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-20,24407,472,14860,23993,450,5508831,tests performed,0.0042,647,47,NA,4,48,85,53,6,93.81,68.99,42.32,ChIJ38WHZwf9KysRUhNblaFnglM,-23,-9,-15,-47,-21,11,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-21,24602,485,15466,24236,463,NA,tests performed,0.004,631,43,NA,4,47,86,55,6,95.41,76.28,43.14,ChIJ38WHZwf9KysRUhNblaFnglM,-20,-4,-20,-44,-19,11,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-22,24811,502,15766,24407,472,NA,tests performed,0.0038,604,39,NA,4,47,86,55,6,79.51,65.27,36.56,ChIJ38WHZwf9KysRUhNblaFnglM,-22,-9,-18,-43,-15,9,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-23,24915,517,16239,24602,485,5706587,tests performed,0.0033,659,38,NA,4,47,86,55,6,81.64,59.86,39.16,ChIJ38WHZwf9KysRUhNblaFnglM,-22,-9,-11,-46,-18,8,10,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-24,25053,525,16609,24812,502,5758034,tests performed,0.003,644,42,NA,4,47,86,55,6,83.29,60.69,40.05,ChIJ38WHZwf9KysRUhNblaFnglM,-22,-9,-17,-48,-19,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-25,25204,549,17106,24916,517,5814709,tests performed,0.0028,603,46,NA,4,47,86,56,6,86.49,64.75,41.7,ChIJ38WHZwf9KysRUhNblaFnglM,-23,-9,-18,-47,-21,11,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-26,25322,572,17107,25053,525,5886412,tests performed,0.0024,558,35,NA,4,47,86,59,6,89.51,66.41,41.91,ChIJ38WHZwf9KysRUhNblaFnglM,-21,-8,-11,-45,-19,11,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-27,25448,583,17373,25205,549,5972680,tests performed,0.0022,543,35,NA,4,47,86,59,6,95.23,71.49,42.89,ChIJ38WHZwf9KysRUhNblaFnglM,-22,-8,-5,-45,-20,11,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-28,25547,600,17639,25322,572,NA,tests performed,0.002,510,32,NA,4,47,86,59,6,98.78,86.2,45.76,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-1,-9,-42,-18,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-29,25670,611,17866,25448,583,NA,tests performed,0.0019,501,31,NA,4,47,86,59,6,83.03,72.37,39.08,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-5,10,-37,-13,7,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-30,25746,652,18122,25547,600,6168229,tests performed,0.0018,481,27,NA,4,47,86,59,6,82.66,62.12,39.72,ChIJ38WHZwf9KysRUhNblaFnglM,-21,-9,6,-43,-18,6,9,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-08-31,25819,657,18356,25670,611,6214453,tests performed,0.0017,450,26,NA,4,47,87,59,6,84.46,62.78,40.56,ChIJ38WHZwf9KysRUhNblaFnglM,-22,-7,-16,-47,-18,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-01,25923,663,18695,25746,652,6255797,tests performed,0.0016,432,23,NA,4,47,87,59,6,86.9,64.37,41.43,ChIJ38WHZwf9KysRUhNblaFnglM,-22,-7,-17,-45,-20,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-02,26049,678,18698,25819,657,6319795,tests performed,0.0017,391,26,NA,4,47,87,61,6,90.64,67.26,43.44,ChIJ38WHZwf9KysRUhNblaFnglM,-21,-7,-13,-45,-19,11,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-03,26136,737,18920,25923,663,6390778,tests performed,0.0016,357,27,NA,4,47,88,61,6,97.49,72.32,44.44,ChIJ38WHZwf9KysRUhNblaFnglM,-21,-7,-4,-44,-20,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-04,26207,748,19178,26049,678,NA,tests performed,0.0015,326,27,NA,4,47,88,61,6,100.54,86.01,45.56,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-1,-15,-43,-20,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-05,26278,753,19336,26136,737,NA,tests performed,0.0013,310,26,NA,2,47,87,61,6,77.19,65.39,35.21,ChIJ38WHZwf9KysRUhNblaFnglM,-15,1,7,-37,-13,6,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-06,26321,762,19473,26207,748,6657348,tests performed,0.0012,294,32,NA,2,45,87,61,7,83.4,62.74,40.44,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-9,5,-43,-17,5,10,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-07,26373,770,19610,26279,753,6693434,tests performed,0.0012,263,29,NA,2,45,88,63,7,86.13,62.86,41.74,ChIJ38WHZwf9KysRUhNblaFnglM,-21,-8,-13,-46,-19,9,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-08,26465,781,19731,26322,762,6730397,tests performed,0.0011,221,26,NA,2,45,88,63,7,87.65,63.36,41.62,ChIJ38WHZwf9KysRUhNblaFnglM,-22,-8,-18,-45,-20,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-09,26524,788,19869,26374,770,6789333,tests performed,0.001,195,23,NA,2,45,88,63,7,89.93,66.76,42.53,ChIJ38WHZwf9KysRUhNblaFnglM,-21,-9,-22,-46,-19,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-10,26564,797,20045,26465,781,6849431,tests performed,9e-4,162,18,NA,2,47,88,63,7,96.29,71.63,44.11,ChIJ38WHZwf9KysRUhNblaFnglM,-21,-7,-3,-43,-20,9,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-11,26607,803,20335,26513,788,NA,tests performed,9e-4,151,15,NA,2,47,88,64,7,98.6,82.86,46.3,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-2,-8,-41,-18,8,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-12,26651,810,20346,26565,797,NA,tests performed,0.001,137,17,NA,2,47,88,64,7,83.67,73.27,38.74,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-5,2,-37,-13,6,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-13,26692,816,20471,26607,803,7016090,tests performed,0.001,141,18,NA,-1,46,88,63,6,85.82,64.36,40.95,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-6,13,-41,-16,5,8,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-14,26739,816,20585,26651,810,7047036,tests performed,0.001,139,17,NA,-1,47,89,63,6,89.24,67.05,43.1,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-6,-1,-44,-15,7,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-15,26778,824,20658,26692,816,7076539,tests performed,9e-4,126,16,NA,-1,47,89,63,6,93.18,69.46,44.88,ChIJ38WHZwf9KysRUhNblaFnglM,-19,-5,-4,-43,-17,8,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-16,26813,832,20798,26738,816,7124384,tests performed,9e-4,117,16,NA,-6,47,89,64,5,95.04,70.26,46.07,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-6,0,-42,-17,9,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-17,26861,837,20860,26779,824,7178741,tests performed,9e-4,108,15,NA,-6,46,89,64,5,101.92,75.89,48.42,ChIJ38WHZwf9KysRUhNblaFnglM,-20,-7,-2,-43,-18,9,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-18,26885,844,20867,26813,832,NA,tests performed,9e-4,106,12,NA,-6,47,90,66,5,102.84,89.6,48.99,ChIJ38WHZwf9KysRUhNblaFnglM,-17,-2,-8,-41,-16,8,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-19,26898,849,20974,26861,837,NA,tests performed,8e-4,109,10,NA,-6,47,90,66,5,82.47,73.16,39.3,ChIJ38WHZwf9KysRUhNblaFnglM,-16,-4,7,-36,-12,6,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-20,26912,851,21069,26885,844,7296252,tests performed,8e-4,107,8,NA,-6,47,90,67,5,89.67,69.72,45.73,ChIJ38WHZwf9KysRUhNblaFnglM,-19,-7,-1,-44,-15,6,8,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-21,26942,854,21163,26898,849,7319688,tests performed,7e-4,100,11,NA,-6,47,90,67,5,91.87,70.49,46.56,ChIJ38WHZwf9KysRUhNblaFnglM,-17,-6,-3,-44,-19,8,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-22,26972,859,21224,26912,851,7351283,tests performed,7e-4,89,11,NA,-6,47,90,67,5,93.99,72.31,47.17,ChIJ38WHZwf9KysRUhNblaFnglM,-19,-6,-14,-44,-20,9,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-23,26980,861,21335,26942,854,7393693,tests performed,6e-4,81,11,NA,-6,47,90,67,5,95.72,74.36,48.01,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-6,-12,-44,-19,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-24,27000,869,21407,26973,859,7441327,tests performed,5e-4,71,11,NA,-6,47,90,67,5,102.71,76.82,49.58,ChIJ38WHZwf9KysRUhNblaFnglM,-19,-5,-5,-44,-20,9,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-25,27016,870,21407,26983,861,NA,tests performed,5e-4,68,12,NA,-7,46,89,67,5,102.03,86.18,48.78,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-2,-24,-44,-19,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-26,27040,872,21456,27000,869,NA,tests performed,6e-4,65,12,NA,-7,46,89,67,5,87.47,78.39,42.58,ChIJ38WHZwf9KysRUhNblaFnglM,-17,-2,-11,-39,-10,7,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-27,27044,875,21515,27016,870,7546223,tests performed,5e-4,62,11,NA,-9,44,88,66,4,95.06,77.44,48.62,ChIJ38WHZwf9KysRUhNblaFnglM,-16,-6,9,-40,-13,5,9,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-28,27055,882,21558,27040,872,7563322,tests performed,5e-4,60,8,NA,-10,48,89,69,4,97.69,79.31,51.79,ChIJ38WHZwf9KysRUhNblaFnglM,-15,-3,1,-49,-30,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-09-29,27078,886,21623,27044,875,7589332,tests performed,4e-4,55,9,NA,-10,47,89,70,4,100.19,79.05,51.42,ChIJ38WHZwf9KysRUhNblaFnglM,-16,-2,-9,-46,-25,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
